Supplier_Reliability,Equipment_Height,Equipment_Width,Equipment_Weight,Equipment_Value,Base_Transport_Fee,Location_State,Location_Zip,Order_Year,Order_Month,Order_Day,Order_Dow,Order_Quarter,Delivery_Year,Delivery_Month,Delivery_Day,Delivery_Dow,Delivery_Quarter,Delivery_Time,Equipment_Area,Equipment_Density,Equipment_Cost_per_Area,Equipment_Cost_per_Weight,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Unknown,Equipment_Type_Wood,CrossBorder_Shipping_Yes,Urgent_Shipping_Yes,Installation_Service_Yes,Transport_Method_Roadways,Transport_Method_Unknown,Transport_Method_Waterways,Fragile_Equipment_Yes,Hospital_Info_Working Class,Rural_Hospital_Unknown,Rural_Hospital_Yes,Location_Is_Military_Yes,Transport_Cost,Transport_Cost_Log,Target_Shift_Value
0.460924541128484,9.0,5.13119366322355,2271.0,14.09,12.16,6,109,2019,7,26,4,3,2019,7,30,1,3,4,46.18074296901195,49.17634178219867,0.3051055287147421,0.006204315279612505,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,323.87,13.285347617628275,588184.2
0.13,30.0,8.0,655.0,4.72,22.93,10,1932,2015,4,3,4,2,2015,4,4,5,2,1,240.0,2.7291666666666665,0.019666666666666666,0.007206106870229007,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,184.26,13.28511036289536,588184.2
0.97,13.0,6.498447509579264,58890.0,48.53,56.58,0,3662,2019,7,19,4,3,2019,7,19,4,3,0,84.47981762453043,697.0895730591645,0.5744567325617466,0.0008240787909662082,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,1772.36,13.287805881091268,588184.2
0.8,3.0,2.0,22.0,5.07,19.25,26,3864,2017,2,27,0,1,2017,2,28,1,1,1,6.0,3.6666666666666665,0.8450000000000001,0.23045454545454547,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,258.04,13.285235752432872,588184.2
0.94,16.0,8.0,877.0,4.78,13.12,46,2195,2019,6,18,1,2,2019,6,19,2,2,1,128.0,6.8515625,0.03734375,0.005450399087799316,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,584.88,13.285791029888275,588184.2
0.77,44.0,9.0,62472.6012930437,17.7,21.5,0,3783,2016,6,24,4,2,2016,6,28,1,2,4,396.0,157.75909417435278,0.04469696969696969,0.0002833242034691917,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,-577.34,13.283815099638957,588184.2
0.15,20.0,11.0,218.0,3.5,17.3,13,3405,2016,6,6,0,2,2016,6,8,2,2,2,220.0,0.990909090909091,0.015909090909090907,0.016055045871559634,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,147.71,13.285048240134424,588184.2
0.460924541128484,12.0,6.14466996244233,614.0,6.27,18.44,0,3966,2017,11,24,4,4,2017,11,24,4,4,0,73.73603954930796,8.326999982002189,0.08503304541881712,0.01021172638436482,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,224.06,13.28517800517906,588184.2
0.45,8.0,5.0,-76216.56292095646,6.71,23.6,23,1722,2016,3,25,4,1,2016,3,29,1,1,4,40.0,-1905.4140730239117,0.16775,-8.8038606607843e-05,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,214.64,13.285161995785522,588184.2
0.31,20.0,6.0,178480.0,125.33,60.29,22,2401,2018,9,8,5,3,2018,9,8,5,3,0,120.0,1487.3333333333333,1.0444166666666665,0.0007022075302554908,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,1200.47,13.286836036129634,588184.2
0.14,18.0,6.0,530.0,5.23,10.42,51,3108,2018,8,22,2,3,2018,8,26,6,3,4,108.0,4.907407407407407,0.04842592592592593,0.009867924528301887,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,100.34,13.284967721254194,588184.2
0.72,11.0,7.0,2245.0,8.31,10.96,13,2449,2018,8,5,6,3,2018,8,7,1,3,2,77.0,29.155844155844157,0.10792207792207793,0.003701559020044544,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,620.22,13.28585105151748,588184.2
0.81,6.0,5.0,1455.0,5.17,14.42,12,2820,2017,12,5,1,4,2017,12,5,1,4,0,30.0,48.5,0.17233333333333334,0.0035532646048109964,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,353.95,13.285398728533496,588184.2
0.79,26.0,9.0,628661.0,870.19,30.23,30,3745,2016,5,15,6,2,2016,5,18,2,2,3,234.0,2686.58547008547,3.718760683760684,0.0013841959338976016,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,168987.2,13.537346247573746,588184.2
0.57,26.0,13.0,1297.0,3.13,21.84,51,3322,2018,6,12,1,2,2018,6,16,5,2,4,338.0,3.837278106508876,0.009260355029585799,0.002413261372397841,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,443.09,13.285550176827327,588184.2
0.22,8.0,5.0,1063.0,6.45,10.04,1,424,2017,2,14,1,1,2017,2,15,2,1,1,40.0,26.575,0.16125,0.0060677328316086545,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,238.05,13.285201780864863,588184.2
0.02,8.0,4.0,426.0,6.58,17.07,25,2104,2016,2,28,6,1,2016,3,2,2,1,3,32.0,13.3125,0.205625,0.015446009389671361,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,157.54,13.285064948222162,588184.2
0.85,13.0,6.497125725540182,33994.0,305.07,52.74,33,2130,2017,11,15,2,4,2017,11,18,5,4,3,84.46263443202237,402.47383033451575,3.6118930228908255,0.008974230746602342,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,2457.0,13.288965698499238,588184.2
0.24,19.0,6.0,2273.0,6.01,23.06,9,1064,2018,4,1,6,2,2018,4,3,1,2,2,114.0,19.93859649122807,0.052719298245614034,0.002644082710074791,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,265.01,13.285247597175488,588184.2
0.8,29.0,9.0,1260.0,11.77,19.77,49,4153,2015,2,24,1,1,2015,2,26,3,1,2,261.0,4.827586206896552,0.045095785440613025,0.009341269841269841,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,621.85,13.285853819830557,588184.2
0.24,12.0,7.0,656.0,3.28,10.47,11,2035,2018,5,25,4,2,2018,5,27,6,2,2,84.0,7.809523809523809,0.039047619047619046,0.005,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,158.33,13.285066290975996,588184.2
0.16,19.035773853395217,8.0,27670.0,72.98,54.57,3,3496,2016,8,28,6,3,2016,8,30,1,3,2,152.28619082716173,181.69736763200189,0.4792292695982472,0.002637513552584026,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-480.07,13.283980621505984,588184.2
0.23,50.0,20.0,645547.6506964038,864.52,62.2,51,5287,2017,10,5,3,4,2017,10,8,6,4,3,1000.0,645.5476506964038,0.86452,0.0013392040061912908,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,5338.82,13.29383296399049,588184.2
0.37,7.0,5.0,64.0,5.96,12.3,21,3231,2016,8,2,1,3,2016,8,6,5,3,4,35.0,1.8285714285714285,0.1702857142857143,0.093125,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,138.23,13.28503212667856,588184.2
0.39,25.0,13.0,218078.36403079273,135.6,66.56,7,4922,2017,2,1,2,1,2017,2,5,6,1,4,325.0,671.0103508639776,0.41723076923076924,0.0006217948332593564,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,818.38,13.286187540713724,588184.2
0.12,21.0,10.0,143279.0,533.5,61.12,47,1679,2017,5,1,0,2,2017,5,2,1,2,1,210.0,682.2809523809524,2.5404761904761903,0.003723504491237376,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1223.85,13.286875703765746,588184.2
0.460924541128484,20.0,12.0,20118.0,50.79,45.78,32,3844,2015,10,1,3,4,2015,10,1,3,4,0,240.0,83.825,0.211625,0.0025246048314941844,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,2261.53,13.288634698865222,588184.2
0.11,39.0,18.0,52546.0,190.89,74.97,45,3069,2019,5,1,2,2,2019,5,3,4,2,2,702.0,74.85185185185185,0.2719230769230769,0.0036328169603775736,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,913.59,13.28634917352702,588184.2
0.59,17.0,9.0,7414.0,46.69,75.35,48,116,2016,4,20,2,2,2016,4,20,2,2,0,153.0,48.45751633986928,0.30516339869281045,0.006297545184785541,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1263.7,13.286943311572124,588184.2
0.55,20.0,7.0,186299.0,347.9,26.53,6,1657,2016,6,16,3,2,2016,6,19,6,2,3,140.0,1330.7071428571428,2.485,0.0018674281665494714,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,1699.05,13.287681610194147,588184.2
0.460924541128484,23.0,8.0,24506.82632473251,12.62,17.87,22,3238,2016,1,6,2,1,2016,1,8,4,1,2,184.0,133.189273503981,0.06858695652173913,0.0005149585602303707,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,184.63,13.28511099175173,588184.2
0.13,7.0,4.0,53.0,4.74,10.96,4,359,2018,4,5,3,2,2018,4,7,5,2,2,28.0,1.8928571428571428,0.1692857142857143,0.08943396226415094,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,119.55,13.2850003749318,588184.2
0.36,37.0,23.0,143932.0,122.93,64.85,27,4963,2015,12,2,2,4,2015,12,3,3,4,1,851.0,169.13278495887192,0.14445358401880143,0.0008540838729399995,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,1044.03,13.286570571980285,588184.2
0.460924541128484,22.0,11.0,14964.0,25.35,41.08,25,2908,2015,5,9,5,2,2015,5,12,1,2,3,242.0,61.83471074380165,0.10475206611570248,0.0016940657578187652,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,352.04,13.285395483204617,588184.2
0.77,12.0,6.0,551.0,3.85,13.16,52,4609,2018,9,24,0,3,2018,9,26,2,3,2,72.0,7.652777777777778,0.05347222222222223,0.006987295825771325,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,283.1,13.28527833847125,588184.2
0.73,51.0,33.0,853179.5515335535,101.55,85.85,7,3619,2017,7,24,0,3,2017,7,27,3,3,3,1683.0,506.9397216479819,0.060338680926916216,0.00011902535617206044,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,4137.83,13.291807423832305,588184.2
0.33,30.0,13.0,44019.0,42.28,92.57,9,1436,2018,12,23,6,4,2018,12,24,0,4,1,390.0,112.86923076923077,0.10841025641025641,0.0009604943319930031,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,874.27,13.28628242527876,588184.2
0.56,19.0,7.0,664.0,6.2,14.04,16,3332,2018,5,11,4,2,2018,5,11,4,2,0,133.0,4.992481203007519,0.04661654135338346,0.009337349397590362,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,281.52,13.285275653531174,588184.2
0.38,30.0,16.0,2490.0,5.6,15.92,31,2811,2015,1,13,1,1,2015,1,16,4,1,3,480.0,5.1875,0.011666666666666665,0.002248995983935743,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,228.8,13.285186060764229,588184.2
0.5,11.0,7.0,51594.0,53.85,95.27,11,289,2018,9,15,5,3,2018,9,15,5,3,0,77.0,670.0519480519481,0.6993506493506494,0.0010437260146528666,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,2004.0,13.288198442441814,588184.2
0.3,30.0,16.0,1057097.0,5106.21,38.64,10,489,2015,1,27,1,1,2015,1,29,3,1,2,480.0,2202.2854166666666,10.6379375,0.004830408183922573,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,-33177.08,13.226738023252176,588184.2
0.51,16.0,6.0,178.0,6.14,18.8,30,5019,2017,9,23,5,3,2017,9,25,0,3,2,96.0,1.8541666666666667,0.06395833333333333,0.03449438202247191,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,252.58,13.285226473669926,588184.2
0.49,6.0,4.0,78.0,3.95,11.44,22,2404,2017,7,15,5,3,2017,7,19,2,3,4,24.0,3.25,0.16458333333333333,0.05064102564102564,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,131.25,13.285020262385808,588184.2
0.460924541128484,10.0,5.0,1163.0,5.72,23.68,23,4689,2015,2,9,0,1,2015,2,12,3,1,3,50.0,23.26,0.1144,0.004918314703353396,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,-409.15,13.284101286985436,588184.2
0.78,30.0,14.125431476506296,5856761.379971671,20714.19,93.09,25,5264,2016,3,3,3,1,2016,3,5,5,1,2,423.7629442951889,13820.843608005309,48.881551062592926,0.003536799377013409,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,148935.15,13.510506454990555,588184.2
0.29,4.0,4.0,94.0,6.43,14.32,31,3664,2016,10,14,4,4,2016,10,17,0,4,3,16.0,5.875,0.401875,0.06840425531914893,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,164.72,13.28507715191858,588184.2
0.48,30.0,11.0,11623.0,12.85,76.49,33,385,2017,1,3,1,1,2017,1,6,4,1,3,330.0,35.22121212121212,0.03893939393939394,0.0011055665490837133,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,974.25,13.286452139070557,588184.2
0.35,27.0,11.0,2318.0,6.02,23.96,42,5257,2015,4,10,4,2,2015,4,11,5,2,1,297.0,7.8047138047138045,0.020269360269360267,0.002597066436583261,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,326.55,13.285352171498443,588184.2
0.4,19.0,7.0,155.0,3.71,19.07,53,2173,2016,7,21,3,3,2016,7,21,3,3,0,133.0,1.1654135338345866,0.027894736842105264,0.023935483870967743,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,208.35,13.285151305718678,588184.2
0.31,37.0,18.0,125571.0,419.14,50.75,44,4422,2019,7,7,6,3,2019,7,7,6,3,0,666.0,188.54504504504504,0.6293393393393393,0.003337872597972462,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1856.74,13.287948898101265,588184.2
0.01,19.0,10.0,9196.0,23.83,93.67,8,3254,2015,7,7,1,3,2015,7,8,2,3,1,190.0,48.4,0.12542105263157893,0.0025913440626359283,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,488.81,13.285627845918812,588184.2
0.22,37.0,17.0,30554.0,90.1,45.11,26,3646,2018,4,12,3,2,2018,4,13,4,2,1,629.0,48.57551669316375,0.14324324324324322,0.0029488773973947763,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,895.42,13.286318329328171,588184.2
0.12,37.0,22.0,7403.0,6.29,51.76,40,1739,2016,2,9,1,1,2016,2,10,2,1,1,814.0,9.094594594594595,0.007727272727272728,0.0008496555450493044,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,405.65,13.285486569298804,588184.2
0.45,17.0,16.0,964.0,5.52,20.35,13,3946,2018,8,14,1,3,2018,8,14,1,3,0,272.0,3.5441176470588234,0.020294117647058824,0.0057261410788381735,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,302.39,13.285311117949503,588184.2
0.67,21.0,7.0,271384.0,778.26,84.58,52,4239,2016,3,27,6,1,2016,3,31,3,1,4,147.0,1846.1496598639455,5.2942857142857145,0.002867744598060313,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,15781.11,13.311273697215597,588184.2
0.43,34.0,17.0,5804.0,34.33,57.66,11,1650,2016,6,13,0,2,2016,6,17,4,2,4,578.0,10.04152249134948,0.059394463667820065,0.005914886285320468,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,941.24,13.286396108526036,588184.2
0.02,11.0,7.0,315.0,3.75,12.34,34,3224,2015,12,24,3,4,2015,12,24,3,4,0,77.0,4.090909090909091,0.048701298701298704,0.011904761904761904,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,110.69,13.284985314596629,588184.2
0.89,17.0,7.85265578587671,65593.0,69.76,99.81,42,864,2015,11,25,2,4,2015,11,26,3,4,1,133.49514835990408,491.3511899560627,0.5225658074998084,0.001063528120378699,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,4300.05,13.292081257166782,588184.2
0.5,26.0,17.0,1280524.0,2681.22,46.61,53,2677,2016,11,3,3,4,2016,11,3,3,4,0,442.0,2897.1131221719456,6.0661085972850675,0.00209384595681143,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10507.3,13.302503389692836,588184.2
0.74,23.0,6.0,6575.0,42.11,67.54,12,4948,2017,4,18,1,2,2017,4,21,4,2,3,138.0,47.64492753623188,0.3051449275362319,0.006404562737642586,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,1608.54,13.287528161539608,588184.2
0.32,29.0,10.0,31526.0,43.43,72.73,29,3,2015,11,6,4,4,2015,11,9,0,4,3,290.0,108.71034482758621,0.14975862068965518,0.0013775930977605786,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1031.14,13.286548695704742,588184.2
0.26,26.0,10.0,138862.67342049984,195.68,87.88,3,3563,2017,5,20,5,2,2017,5,22,0,2,2,260.0,534.0872054634609,0.7526153846153847,0.001409161981257898,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,1433.97,13.28723213289723,588184.2
0.46,41.0,23.0,80601.0,394.53,54.26,39,1791,2015,10,1,3,4,2015,10,2,4,4,1,943.0,85.4729586426299,0.41837751855779426,0.004894852421185841,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,2443.58,13.288942977209665,588184.2
0.460924541128484,30.0,7.0,-7655.784893916454,6.07,20.88,48,4819,2017,4,5,2,2,2017,4,5,2,2,0,210.0,-36.45611854245931,0.028904761904761905,-0.0007928644918985939,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,-560.19,13.283844285344088,588184.2
0.93,5.0,5.0,71.0,3.65,15.88,53,4089,2019,3,2,5,1,2019,3,3,6,1,1,25.0,2.84,0.146,0.05140845070422535,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,304.62,13.28531490731705,588184.2
0.460924541128484,35.0,6.0,2334.0,8.29,24.33,16,4986,2019,4,13,5,2,2019,4,16,1,2,3,210.0,11.114285714285714,0.03947619047619047,0.003551842330762639,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,271.81,13.285259152886736,588184.2
